,date,turnover<0,turnover>0,ХЃам<0,ХЃам>0
420,2010/9/21,1494081.578,1568247.721,1487452.935,1694514.726
421,2010/9/27,1494081.578,1592022.721,1487452.935,1718289.726
422,2010/9/28,1494081.578,1579962.721,1487452.935,1706229.726
423,2010/9/29,1494081.578,1576912.721,1487452.935,1703179.726
424,2010/9/30,1494081.578,1607292.721,1487452.935,1733559.726
425,2010/10/8,1494081.578,1661622.721,1487452.935,1787889.726
426,2010/10/11,1493956.262,1705957.721,1487327.619,1832224.726
427,2010/10/12,1509888.262,1725872.721,1503259.619,1852139.726
428,2010/10/13,1527828.262,1748297.721,1521199.619,1874564.726
429,2010/10/14,1530452.262,1751577.721,1523823.619,1877844.726
430,2010/10/15,1571868.262,1803347.721,1565239.619,1929614.726
431,2010/10/18,1563260.262,1792587.721,1556631.619,1918854.726
432,2010/10/19,1591064.262,1827342.721,1584435.619,1953609.726
433,2010/10/20,1599548.262,1837947.721,1592919.619,1964214.726
434,2010/10/21,1590672.262,1826852.721,1584043.619,1953119.726
435,2010/10/22,1592260.262,1828837.721,1585631.619,1955104.726
436,2010/10/25,1633228.262,1880047.721,1626599.619,2006314.726
437,2010/10/26,1627228.262,1872547.721,1620599.619,1998814.726
438,2010/10/27,1602344.262,1841442.721,1595715.619,1967709.726
439,2010/10/28,1599872.262,1838352.721,1593243.619,1964619.726
440,2010/10/29,1592788.262,1829497.721,1586159.619,1955764.726
441,2010/11/1,1629996.262,1876007.721,1623367.619,2002274.726
442,2010/11/2,1626048.262,1871072.721,1619419.619,1997339.726
443,2010/11/3,1608932.262,1849677.721,1602303.619,1975944.726
444,2010/11/4,1633000.262,1879762.721,1626371.619,2006029.726
445,2010/11/5,1649116.262,1899907.721,1642487.619,2026174.726
446,2010/11/8,1660224.262,1913792.721,1653595.619,2040059.726
447,2010/11/9,1650376.262,1901482.721,1643747.619,2027749.726
448,2010/11/10,1640440.262,1888887.766,1633671.655,2015329.726
449,2010/11/11,1644788.262,1888887.766,1633671.655,2020764.726
450,2010/11/12,1557396.589,1888887.766,1633671.655,1911689.726
451,2010/11/15,1557396.589,1888887.766,1633671.655,1923219.726
452,2010/11/16,1557396.589,1888887.766,1633671.655,1850544.726
453,2010/11/17,1557396.589,1888887.766,1633671.655,1817729.726
454,2010/11/18,1557396.589,1888887.766,1633671.655,1839754.726
455,2010/11/19,1557396.589,1888887.766,1633671.655,1855199.726
456,2010/11/22,1557396.589,1888887.766,1633671.655,1851744.726
457,2010/11/23,1557396.589,1888887.766,1633671.655,1819364.726
458,2010/11/24,1557396.589,1888887.766,1633671.655,1854294.726
459,2010/11/25,1557396.589,1888887.766,1633671.655,1877514.726
460,2010/11/26,1557396.589,1888887.766,1633671.655,1863199.726
461,2010/11/29,1557396.589,1888887.766,1633671.655,1860799.726
462,2010/11/30,1557396.589,1888887.766,1633671.655,1834269.726
463,2010/12/1,1557396.589,1888887.766,1633671.655,1833784.726
464,2010/12/2,1557396.589,1888887.766,1633671.655,1843304.726
465,2010/12/3,1557396.589,1888887.766,1633671.655,1844854.726
466,2010/12/6,1557396.589,1888887.766,1633671.655,1848559.726
467,2010/12/7,1557396.589,1888727.749,1633511.638,1865944.726
468,2010/12/8,1557269.714,1874497.749,1619281.638,1851714.726
469,2010/12/9,1537865.714,1850242.749,1595026.638,1827459.726
470,2010/12/10,1553309.714,1869547.749,1614331.638,1846764.726
471,2010/12/13,1592941.714,1919087.749,1663871.638,1896304.726
472,2010/12/14,1596305.714,1923292.749,1668076.638,1900509.726
473,2010/12/15,1587573.714,1912215.367,1656999.256,1889594.726
474,2010/12/16,1580785.714,1912215.367,1656999.256,1881109.726
475,2010/12/17,1578781.714,1912215.367,1656999.256,1878604.726
476,2010/12/20,1559981.714,1912215.367,1656999.256,1855104.726
477,2010/12/21,1588321.714,1912215.367,1656999.256,1890529.726
478,2010/12/22,1574569.096,1912215.367,1656999.256,1873338.954
479,2010/12/23,1574569.096,1912215.367,1656999.256,1873338.954
480,2010/12/24,1574569.096,1912215.367,1656999.256,1873338.954
481,2010/12/27,1574569.096,1912215.367,1656999.256,1873338.954
482,2010/12/28,1574569.096,1912215.367,1656999.256,1873338.954
483,2010/12/29,1574569.096,1912215.367,1656999.256,1873338.954
484,2010/12/30,1574569.096,1912215.367,1656999.256,1873338.954
485,2010/12/31,1574569.096,1912215.367,1656999.256,1873338.954
486,2011/1/4,1574569.096,1912215.367,1656999.256,1873338.954
487,2011/1/5,1574569.096,1912215.367,1656999.256,1873338.954
488,2011/1/6,1574569.096,1912215.367,1656999.256,1873338.954
489,2011/1/7,1574569.096,1912215.367,1656999.256,1873338.954
490,2011/1/10,1574569.096,1912215.367,1656999.256,1873338.954
491,2011/1/11,1574569.096,1912215.367,1656999.256,1873338.954
492,2011/1/12,1574569.096,1912215.367,1656999.256,1873338.954
493,2011/1/13,1574569.096,1912215.367,1656999.256,1873338.954
494,2011/1/14,1574569.096,1912215.367,1656999.256,1873338.954
495,2011/1/17,1574569.096,1912036.906,1656999.256,1873160.493
496,2011/1/18,1574569.096,1914016.906,1656999.256,1875140.493
497,2011/1/19,1574569.096,1954336.906,1656999.256,1915460.493
498,2011/1/20,1574569.096,1894252.906,1656999.256,1855376.493
499,2011/1/21,1574569.096,1917502.906,1656999.256,1878626.493
500,2011/1/24,1574569.096,1899964.906,1656999.256,1861088.493
501,2011/1/25,1574569.096,1890616.906,1656999.256,1851740.493
502,2011/1/26,1574569.096,1914484.906,1656999.256,1875608.493
503,2011/1/27,1574569.096,1943308.906,1656999.256,1904432.493
504,2011/1/28,1574569.096,1949470.906,1656999.256,1910594.493
505,2011/1/31,1574569.096,1973332.906,1656999.256,1934456.493
506,2011/2/1,1574569.096,1973794.906,1656999.256,1934918.493
507,2011/2/9,1574569.096,1951996.906,1656999.256,1913120.493
508,2011/2/10,1574569.096,1989922.906,1656999.256,1951046.493
509,2011/2/11,1574569.096,2000002.906,1656999.256,1961126.493
510,2011/2/14,1574569.096,2058910.906,1656999.256,2020034.493
511,2011/2/15,1574569.096,2058028.906,1656999.256,2019152.493
512,2011/2/16,1574569.096,2076544.906,1656999.256,2037668.493
513,2011/2/17,1574569.096,2074972.906,1656999.256,2036096.493
514,2011/2/18,1574569.096,2054554.906,1656999.256,2015678.493
515,2011/2/21,1574569.096,2082172.906,1656999.256,2043296.493
516,2011/2/22,1574569.096,2025574.906,1656999.256,1986698.493
517,2011/2/23,1574569.096,2032270.906,1656999.256,1993394.493
518,2011/2/24,1574569.096,2041990.906,1656999.256,2003114.493
519,2011/2/25,1574569.096,2045998.906,1656999.256,2007122.493
520,2011/2/28,1574569.096,2071162.906,1656999.256,2032286.493
521,2011/3/1,1574569.096,2080360.906,1656999.256,2041484.493
522,2011/3/2,1574569.096,2073406.906,1656999.256,2034530.493
523,2011/3/3,1574569.096,2060458.906,1656999.256,2021582.493
524,2011/3/4,1574569.096,2089828.906,1656999.256,2050952.493
525,2011/3/7,1574569.096,2128132.906,1656999.256,2089256.493
526,2011/3/8,1574569.096,2129902.906,1656999.256,2091026.493
527,2011/3/9,1574569.096,2130742.906,1656999.256,2091866.493
528,2011/3/10,1574569.096,2095582.906,1656999.256,2056706.493
529,2011/3/11,1574569.096,2075854.906,1656999.256,2036978.493
530,2011/3/14,1574569.096,2085178.906,1656999.256,2046302.493
531,2011/3/15,1574569.096,2049802.906,1656999.256,2010926.493
532,2011/3/16,1574569.096,2076346.906,1656999.256,2037470.493
533,2011/3/17,1574569.096,2045686.906,1656999.256,2006810.493
534,2011/3/18,1574569.096,2056840.906,1656999.256,2017964.493
535,2011/3/21,1574569.096,2051692.906,1656999.256,2012816.493
536,2011/3/22,1574569.096,2061202.906,1656999.256,2022326.493
537,2011/3/23,1574569.096,2086384.906,1656999.256,2047508.493
538,2011/3/24,1574569.096,2078242.906,1656999.256,2039366.493
539,2011/3/25,1574569.096,2104114.906,1656999.256,2065238.493
540,2011/3/28,1574569.096,2101768.906,1656999.256,2062892.493
541,2011/3/29,1574569.096,2082214.906,1656999.256,2043338.493
542,2011/3/30,1574569.096,2081074.906,1656999.256,2042198.493
543,2011/3/31,1574569.096,2061400.906,1656999.256,2022524.493
544,2011/4/1,1574569.096,2091064.906,1656999.256,2052188.493
545,2011/4/6,1574569.096,2114068.906,1656999.256,2075192.493
546,2011/4/7,1574569.096,2122078.906,1656999.256,2083202.493
547,2011/4/8,1574569.096,2139442.906,1656999.256,2100566.493
548,2011/4/11,1574569.096,2127484.906,1656999.256,2088608.493
549,2011/4/12,1574569.096,2123488.906,1656999.256,2084612.493
550,2011/4/13,1574569.096,2150644.906,1656999.256,2111768.493
551,2011/4/14,1574569.096,2139562.906,1656999.256,2100686.493
552,2011/4/15,1574569.096,2142790.906,1656999.256,2103914.493
553,2011/4/18,1574569.096,2143090.906,1656999.256,2104214.493
554,2011/4/19,1574569.096,2104912.906,1656999.256,2066036.493
555,2011/4/20,1574569.096,2104882.906,1656999.256,2066006.493
556,2011/4/21,1574569.096,2117848.906,1656999.256,2078972.493
557,2011/4/22,1574569.096,2107390.906,1656999.256,2068514.493
558,2011/4/25,1574569.096,2077168.906,1656999.256,2038292.493
559,2011/4/26,1574569.096,2066002.906,1656999.256,2027126.493
560,2011/4/27,1574569.096,2053126.906,1656999.256,2014250.493
561,2011/4/28,1574569.096,2024494.906,1656999.256,1985618.493
562,2011/4/29,1574569.096,2043058.906,1656999.256,2004182.493
563,2011/5/3,1574569.096,2054104.906,1656999.256,2015228.493
564,2011/5/4,1574569.096,2004844.906,1656999.256,1965968.493
565,2011/5/5,1574569.096,2003098.906,1656999.256,1964222.493
566,2011/5/6,1574569.096,2000266.906,1656999.256,1961390.493
567,2011/5/9,1574569.096,2005282.906,1656999.256,1966406.493
568,2011/5/10,1574569.096,2019358.906,1656999.256,1980482.493
569,2011/5/11,1574569.096,2014480.906,1656999.256,1975604.493
570,2011/5/12,1574569.096,1988386.906,1656999.256,1949510.493
571,2011/5/13,1574569.096,2004280.906,1656999.256,1965404.493
572,2011/5/16,1574569.096,1987702.906,1656999.256,1948826.493
573,2011/5/17,1574569.096,1997044.906,1656999.256,1958168.493
574,2011/5/18,1574569.096,2011054.906,1656999.256,1972178.493
575,2011/5/19,1574569.096,1999810.906,1656999.256,1960934.493
576,2011/5/20,1574413.016,2000386.906,1656843.176,1961510.493
577,2011/5/23,1525103.016,1941214.906,1607533.176,1902338.493
578,2011/5/24,1526723.016,1943158.906,1609153.176,1904282.493
579,2011/5/25,1508783.016,1921630.906,1591213.176,1882754.493
580,2011/5/26,1502803.016,1914454.906,1585233.176,1875578.493
581,2011/5/27,1495268.016,1905412.906,1577698.176,1866536.493
582,2011/5/30,1490868.016,1900132.906,1573298.176,1861256.493
583,2011/5/31,1514393.016,1928362.906,1596823.176,1889486.493
584,2011/6/1,1515698.016,1929928.906,1598128.176,1891052.493
585,2011/6/2,1491468.016,1900852.906,1573898.176,1861976.493
586,2011/6/3,1506788.016,1919236.906,1589218.176,1880360.493
587,2011/6/7,1515743.016,1929982.906,1598173.176,1891106.493
588,2011/6/8,1517938.016,1932616.906,1600368.176,1893740.493
589,2011/6/9,1489558.016,1898560.906,1571988.176,1859684.493
590,2011/6/10,1494578.016,1904584.906,1577008.176,1865708.493
591,2011/6/13,1488788.016,1897636.906,1571218.176,1858760.493
592,2011/6/14,1510393.016,1923562.906,1592823.176,1884686.493
593,2011/6/15,1495173.016,1905298.906,1577603.176,1866422.493
594,2011/6/16,1472403.016,1877974.906,1554833.176,1839098.493
595,2011/6/17,1459693.016,1862722.906,1542123.176,1823846.493
596,2011/6/20,1451063.016,1852366.906,1533493.176,1813490.493
597,2011/6/21,1468148.016,1872868.906,1550578.176,1833992.493
598,2011/6/22,1467903.016,1872574.906,1550333.176,1833698.493
599,2011/6/23,1492428.016,1902004.906,1574858.176,1863128.493
600,2011/6/24,1527348.016,1943908.906,1609778.176,1905032.493
601,2011/6/27,1531858.016,1949320.906,1614288.176,1910444.493
602,2011/6/28,1534478.016,1952464.906,1616908.176,1913588.493
603,2011/6/29,1513698.016,1927528.906,1596128.176,1888652.493
604,2011/6/30,1535658.016,1953880.906,1618088.176,1915004.493
605,2011/7/1,1538488.016,1957276.906,1620918.176,1918400.493
606,2011/7/4,1574603.016,2000614.906,1657033.176,1961738.493
607,2011/7/5,1574863.016,2000926.906,1657293.176,1962050.493
608,2011/7/6,1570468.016,1995652.906,1652898.176,1956776.493
609,2011/7/7,1564453.016,1988434.906,1646883.176,1949558.493
610,2011/7/8,1568203.016,1992934.906,1650633.176,1954058.493
611,2011/7/11,1570218.016,1995352.906,1652648.176,1956476.493
612,2011/7/12,1542068.016,1961572.906,1624498.176,1922696.493
613,2011/7/13,1566738.016,1991176.906,1649168.176,1952300.493
614,2011/7/14,1571488.016,1996876.906,1653918.176,1958000.493
615,2011/7/15,1578058.016,2004760.906,1660488.176,1965884.493
616,2011/7/18,1574913.016,2000986.906,1657343.176,1962110.493
617,2011/7/19,1561178.016,1984319.198,1643453.419,1945628.493
618,2011/7/20,1559243.437,1984319.198,1643453.419,1943492.493
619,2011/7/21,1559243.437,1984319.198,1643453.419,1924034.493
620,2011/7/22,1559243.437,1984319.198,1643453.419,1929344.493
621,2011/7/25,1559243.437,1984319.198,1643453.419,1869524.493
622,2011/7/26,1559243.437,1984319.198,1643453.419,1875212.493
623,2011/7/27,1559243.437,1984319.198,1643453.419,1888580.493
624,2011/7/28,1559243.437,1984319.198,1643453.419,1877150.493
625,2011/7/29,1559243.437,1984319.198,1643453.419,1871798.493
626,2011/8/1,1559243.437,1984319.198,1643453.419,1875182.493
627,2011/8/2,1559243.437,1984319.198,1643453.419,1862378.493
628,2011/8/3,1559243.437,1984319.198,1643453.419,1861472.493
629,2011/8/4,1559243.437,1984319.198,1643453.419,1864736.493
630,2011/8/5,1559243.437,1984319.198,1643453.419,1827002.493
631,2011/8/8,1559243.437,1984319.198,1643453.419,1764890.493
632,2011/8/9,1559243.437,1984319.198,1643453.419,1767464.493
633,2011/8/10,1559243.437,1984319.198,1643453.419,1782853.045
634,2011/8/11,1559243.437,1984319.198,1643453.419,1782853.045
635,2011/8/12,1559243.437,1984319.198,1643453.419,1782853.045
636,2011/8/15,1559243.437,1984319.198,1643453.419,1782853.045
637,2011/8/16,1559243.437,1984319.198,1643453.419,1782853.045
638,2011/8/17,1559243.437,1984319.198,1643453.419,1782853.045
639,2011/8/18,1559243.437,1984319.198,1643453.419,1782853.045
640,2011/8/19,1559243.437,1984319.198,1643453.419,1782853.045
641,2011/8/22,1559243.437,1984319.198,1643453.419,1782853.045
642,2011/8/23,1559243.437,1984319.198,1643453.419,1782853.045
643,2011/8/24,1559243.437,1984319.198,1643453.419,1782853.045
644,2011/8/25,1559243.437,1984319.198,1643453.419,1782853.045
645,2011/8/26,1559243.437,1984319.198,1643453.419,1782853.045
646,2011/8/29,1559243.437,1984319.198,1643453.419,1782853.045
647,2011/8/30,1559243.437,1984319.198,1643453.419,1782853.045
648,2011/8/31,1559243.437,1984319.198,1643453.419,1782853.045
649,2011/9/1,1559243.437,1984319.198,1643453.419,1782853.045
650,2011/9/2,1559243.437,1984319.198,1643453.419,1782853.045
651,2011/9/5,1559243.437,1984319.198,1643453.419,1782853.045
652,2011/9/6,1559243.437,1984319.198,1643453.419,1782853.045
653,2011/9/7,1559243.437,1984319.198,1643453.419,1782853.045
654,2011/9/8,1559243.437,1984319.198,1643453.419,1782853.045
655,2011/9/9,1559243.437,1984319.198,1643453.419,1782853.045
656,2011/9/13,1559243.437,1984319.198,1643453.419,1782853.045
657,2011/9/14,1559243.437,1984127.88,1643453.419,1782689.059
658,2011/9/15,1559243.437,1981285.88,1643453.419,1780253.059
659,2011/9/16,1559243.437,1984743.88,1643453.419,1783217.059
660,2011/9/19,1559109.474,1946439.88,1643453.419,1750385.059
661,2011/9/20,1564399.474,1953845.88,1643453.419,1756733.059
662,2011/9/21,1604979.474,2010657.88,1643453.419,1805429.059
663,2011/9/22,1562319.474,1950933.88,1643453.419,1754237.059
664,2011/9/23,1554214.474,1939586.88,1643453.419,1744511.059
665,2011/9/26,1524934.474,1898594.88,1643453.419,1709375.059
666,2011/9/27,1538414.474,1917466.88,1643453.419,1725551.059
667,2011/9/28,1524769.474,1898363.88,1643453.419,1709177.059
668,2011/9/29,1513569.474,1882683.88,1643453.419,1695737.059
669,2011/9/30,1510149.474,1877895.88,1643453.419,1691633.059
670,2011/10/10,1498014.474,1860906.88,1643453.419,1677071.059
671,2011/10/11,1495469.474,1857343.88,1643453.419,1674017.059
672,2011/10/12,1541854.474,1922282.88,1643453.419,1729679.059
673,2011/10/13,1550774.474,1934770.88,1643453.419,1740383.059
674,2011/10/14,1546364.474,1928596.88,1643453.419,1735091.059
675,2011/10/17,1552949.474,1937815.88,1643453.419,1742993.059
676,2011/10/18,1515579.474,1885497.88,1643453.419,1698149.059
677,2011/10/19,1511014.474,1879106.88,1643453.419,1692671.059
678,2011/10/20,1479739.474,1835321.88,1643453.419,1655141.059
679,2011/10/21,1473414.474,1826466.88,1643453.419,1647551.059
680,2011/10/24,1507809.474,1874619.88,1643453.419,1688825.059
681,2011/10/25,1532189.474,1908751.88,1643453.419,1718081.059
682,2011/10/26,1545299.474,1927105.88,1643453.419,1733813.059
683,2011/10/27,1548214.474,1931186.88,1643453.419,1737311.059
684,2011/10/28,1573984.474,1967075.249,1643453.419,1768072.518
685,2011/10/31,1567129.474,1967075.249,1643453.419,1768072.518
686,2011/11/1,1568104.597,1967075.249,1643453.419,1768072.518
687,2011/11/2,1568104.597,1967075.249,1643453.419,1768072.518
688,2011/11/3,1568104.597,1967075.249,1643453.419,1768072.518
689,2011/11/4,1568104.597,1967075.249,1643453.419,1768072.518
690,2011/11/7,1568104.597,1967075.249,1643453.419,1768072.518
691,2011/11/8,1568104.597,1967075.249,1643453.419,1768072.518
692,2011/11/9,1568104.597,1967075.249,1643453.419,1768072.518
693,2011/11/10,1568104.597,1967075.249,1643453.419,1768072.518
694,2011/11/11,1568104.597,1967075.249,1643453.419,1768072.518
695,2011/11/14,1568104.597,1967075.249,1643453.419,1768072.518
696,2011/11/15,1568104.597,1967075.249,1643453.419,1768072.518
697,2011/11/16,1568104.597,1967075.249,1643453.419,1768072.518
698,2011/11/17,1568104.597,1967075.249,1643453.419,1768072.518
699,2011/11/18,1568104.597,1967075.249,1643453.419,1768072.518
700,2011/11/21,1568104.597,1967075.249,1643453.419,1768072.518
701,2011/11/22,1568104.597,1967075.249,1643453.419,1768072.518
702,2011/11/23,1568104.597,1967075.249,1643453.419,1768072.518
703,2011/11/24,1568104.597,1967075.249,1643453.419,1768072.518
704,2011/11/25,1568104.597,1967075.249,1643453.419,1768072.518
705,2011/11/28,1568104.597,1967075.249,1643453.419,1768072.518
706,2011/11/29,1568104.597,1967075.249,1643453.419,1768072.518
707,2011/11/30,1568104.597,1967075.249,1643453.419,1768072.518
708,2011/12/1,1568104.597,1967075.249,1643453.419,1768072.518
709,2011/12/2,1568104.597,1967075.249,1643453.419,1768072.518
710,2011/12/5,1568104.597,1967075.249,1643453.419,1768072.518
711,2011/12/6,1568104.597,1967075.249,1643453.419,1768072.518
712,2011/12/7,1568104.597,1967075.249,1643453.419,1768072.518
713,2011/12/8,1568104.597,1967075.249,1643453.419,1768072.518
714,2011/12/9,1568104.597,1967075.249,1643453.419,1768072.518
715,2011/12/12,1567955.936,1967075.249,1643453.419,1767899.079
716,2011/12/13,1534499.936,1967075.249,1643453.419,1728867.079
717,2011/12/14,1519829.936,1967075.249,1643453.419,1711752.079
