代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
881001.WI,万得全A,2007/8/10,3452.52,3452.52,3332.9,3404.5,225934.26,15153131200
881001.WI,万得全A,2007/8/13,3404.5,3421.72,3353.11,3396.8,232024.98,15923648000
881001.WI,万得全A,2007/8/14,3396.8,3464.59,3389.65,3460.46,192369.87,12801436000
881001.WI,万得全A,2007/8/15,3460.46,3483.89,3381.91,3456.77,198560.56,13220027200
881001.WI,万得全A,2007/8/16,3456.77,3456.77,3381.06,3424.35,198953.38,13507299200
881001.WI,万得全A,2007/8/17,3424.35,3458.97,3361.47,3367.77,201449.82,13426649600
881001.WI,万得全A,2007/8/20,3367.77,3533.59,3367.77,3533.2,221718.24,14787409600
881001.WI,万得全A,2007/8/21,3533.2,3599.98,3533.2,3585.46,244408.1,15960168000
881001.WI,万得全A,2007/8/22,3585.46,3652.67,3525.25,3637.25,261964.14,16965296000
881001.WI,万得全A,2007/8/23,3637.25,3699.7,3622.24,3689.85,248033.82,15555932800
881001.WI,万得全A,2007/8/24,3689.85,3740.38,3689.85,3733.09,253930.08,16404032000
881001.WI,万得全A,2007/8/27,3733.09,3773.44,3700.07,3735.89,273756.26,17597486400
881001.WI,万得全A,2007/8/28,3735.89,3750.76,3660.53,3741.21,263802.96,16312211200
881001.WI,万得全A,2007/8/29,3741.21,3761.74,3664.95,3693.95,253064.42,15419492800
881001.WI,万得全A,2007/8/30,3693.95,3766.88,3693.89,3763.99,243097.73,15766993600
881001.WI,万得全A,2007/8/31,3763.99,3813.76,3763.99,3804.94,246162.42,16232256000
881001.WI,万得全A,2007/9/3,3804.94,3899.79,3804.94,3890.78,297896.9,19342432000
881001.WI,万得全A,2007/9/4,3890.78,3902.27,3837.41,3854.99,286515.62,18337697600
881001.WI,万得全A,2007/9/5,3854.99,3878.23,3794.12,3864.78,237362.43,14945665600
881001.WI,万得全A,2007/9/6,3864.78,3923.15,3864.78,3903.84,255232.24,16264595200
881001.WI,万得全A,2007/9/7,3903.84,3903.84,3814.77,3819.87,290633.79,18255420800
881001.WI,万得全A,2007/9/10,3819.87,3883.74,3819.87,3883.74,237496.91,15407395200
881001.WI,万得全A,2007/9/11,3883.74,3905.29,3676.81,3685.76,262218.45,16640076800
881001.WI,万得全A,2007/9/12,3685.76,3746.23,3620.55,3732.83,228805.87,14698443200
881001.WI,万得全A,2007/9/13,3732.83,3824.54,3732.83,3823.96,216060.26,12988343200
881001.WI,万得全A,2007/9/14,3823.96,3870.21,3776.96,3864.27,230748.03,14003278400
881001.WI,万得全A,2007/9/17,3864.27,3943.42,3856.58,3940.23,253786.26,15771518400
881001.WI,万得全A,2007/9/18,3940.23,3963.94,3886.42,3939.09,261264.08,15742963200
881001.WI,万得全A,2007/9/19,3939.09,3952.57,3875.34,3894.12,215426.99,13174530400
881001.WI,万得全A,2007/9/20,3894.12,3945.02,3894.12,3944.26,219619.6,13141792800
881001.WI,万得全A,2007/9/21,3944.26,3958.24,3841.64,3920.77,233500.08,14088033600
881001.WI,万得全A,2007/9/24,3920.77,3963.27,3873.96,3943.98,220746.11,12706110400
881001.WI,万得全A,2007/9/25,3943.98,3961.45,3882.95,3905.95,184414.61,10657656000
881001.WI,万得全A,2007/9/26,3905.95,3926.31,3825.9,3843.91,159869.71,9427760800
881001.WI,万得全A,2007/9/27,3843.91,3888.08,3825.31,3887.59,147567.58,8658109600
881001.WI,万得全A,2007/9/28,3887.59,3994.93,3887.59,3988.6,201876.24,11576276000
881001.WI,万得全A,2007/10/8,3988.6,4076.69,3988.6,4025.31,237330.58,13753305600
881001.WI,万得全A,2007/10/9,4025.31,4051.03,3981.11,4048.63,203840.94,11854424800
881001.WI,万得全A,2007/10/10,4048.63,4108.03,4029.32,4052.5,245263.06,13547123200
881001.WI,万得全A,2007/10/11,4052.5,4082.27,4022.06,4072.53,255809.81,13707444800
881001.WI,万得全A,2007/10/12,4072.53,4085.77,3860.78,4038.01,309004.03,16863062400
881001.WI,万得全A,2007/10/15,4038.01,4080.14,3988.35,4076,270241.86,13855264000
881001.WI,万得全A,2007/10/16,4076,4116.62,4059.52,4116,228350.46,12152220000
881001.WI,万得全A,2007/10/17,4116,4125.66,4065.82,4085.38,196061.04,10348251200
881001.WI,万得全A,2007/10/18,4085.38,4085.39,3947.92,3957.99,194850.58,10404530400
881001.WI,万得全A,2007/10/19,3957.99,4019.46,3929.96,3958.96,160488.58,8362248000
881001.WI,万得全A,2007/10/22,3958.96,3958.96,3854.94,3857.75,145035.22,8104084000
881001.WI,万得全A,2007/10/23,3857.75,3889.93,3777.96,3889.32,154564.21,8691032000
881001.WI,万得全A,2007/10/24,3889.32,3936.24,3885.75,3890.63,164614.21,8877893600
881001.WI,万得全A,2007/10/25,3890.63,3890.63,3678.92,3691.93,181406.91,10713828000
881001.WI,万得全A,2007/10/26,3691.93,3729.51,3626.79,3707.11,134680.74,7826166400
881001.WI,万得全A,2007/10/29,3707.11,3777.23,3707.11,3776.87,121872.66,7209948000
881001.WI,万得全A,2007/10/30,3776.87,3844.8,3754.13,3844.33,130271.12,7615284000
881001.WI,万得全A,2007/10/31,3844.33,3933.02,3844.33,3930.79,177179.1,10243484000
881001.WI,万得全A,2007/11/1,3930.79,3936.57,3859.41,3859.45,163719.68,9328527200
881001.WI,万得全A,2007/11/2,3859.45,3859.45,3749.48,3766.81,155023.92,8610841600
881001.WI,万得全A,2007/11/5,3766.81,3794.66,3705.76,3724.04,124614.66,7002753600
881001.WI,万得全A,2007/11/6,3724.04,3754.43,3691.84,3706.27,116696.81,6382310800
881001.WI,万得全A,2007/11/7,3706.27,3747.83,3644.33,3721.26,110444.85,6290306400
881001.WI,万得全A,2007/11/8,3721.26,3721.26,3553.83,3555.11,125624.76,7226028800
881001.WI,万得全A,2007/11/9,3555.11,3571.6,3466.12,3515.46,116122.71,6820424000
881001.WI,万得全A,2007/11/12,3515.46,3515.46,3355.94,3465.02,125093.18,7494683200
881001.WI,万得全A,2007/11/13,3465.02,3532.76,3401.36,3448.87,121696.02,7166812800
881001.WI,万得全A,2007/11/14,3448.87,3588.14,3448.06,3587.66,128044.13,7463588800
881001.WI,万得全A,2007/11/15,3587.66,3600.79,3535.65,3542.96,121278.34,7122151200
881001.WI,万得全A,2007/11/16,3542.96,3542.96,3450.16,3510.69,92380.94,5644207200
881001.WI,万得全A,2007/11/19,3510.69,3541.71,3500.91,3528.08,95431.34,6217413600
881001.WI,万得全A,2007/11/20,3528.08,3597.73,3488.26,3579.13,118595.7,7261877600
881001.WI,万得全A,2007/11/21,3579.13,3617.86,3528.28,3531.51,101902.79,6286202400
881001.WI,万得全A,2007/11/22,3531.51,3531.51,3366.54,3374.02,97940.05,6009285200
881001.WI,万得全A,2007/11/23,3374.02,3431.58,3331.9,3431.58,74593.61,4505493600
881001.WI,万得全A,2007/11/26,3431.58,3497.03,3393.6,3396.47,88920.17,5389838000
881001.WI,万得全A,2007/11/27,3396.47,3403.97,3342.14,3343.55,79887.13,4670456400
881001.WI,万得全A,2007/11/28,3343.55,3376.02,3289.49,3307.93,77775.54,4738912400
881001.WI,万得全A,2007/11/29,3307.93,3428.97,3298.45,3425.2,117136.52,7139708000
881001.WI,万得全A,2007/11/30,3425.2,3427.31,3351.46,3359.6,99282.81,6108876800
881001.WI,万得全A,2007/12/3,3359.6,3408.72,3332.15,3387.44,79794.37,4995764800
881001.WI,万得全A,2007/12/4,3387.44,3450.04,3387.44,3418.72,85970.39,5881239600
881001.WI,万得全A,2007/12/5,3418.72,3505.8,3409.74,3504.56,114973.1,7550736000
881001.WI,万得全A,2007/12/6,3504.56,3525.37,3481.75,3511.43,94562.11,6181842000
881001.WI,万得全A,2007/12/7,3511.43,3563.88,3511.43,3563.87,105917.32,7190003200
881001.WI,万得全A,2007/12/10,3563.87,3641.12,3501.75,3639.57,160828.14,10093641600
881001.WI,万得全A,2007/12/11,3639.57,3666.67,3607.6,3654.28,158869.28,9879780000
881001.WI,万得全A,2007/12/12,3654.28,3659.97,3598.28,3628.31,155125.46,9358920000
881001.WI,万得全A,2007/12/13,3628.31,3628.31,3501.66,3502.97,158204.11,9794968800
881001.WI,万得全A,2007/12/14,3502.97,3571.31,3447.38,3570.66,123254.56,7854039200
881001.WI,万得全A,2007/12/17,3570.66,3574.17,3511.61,3512.16,153192,9388283200
881001.WI,万得全A,2007/12/18,3512.16,3530.45,3473.91,3491.5,96381.62,5969159200
881001.WI,万得全A,2007/12/19,3491.5,3579.83,3491.5,3571.45,124100.34,7913844000
881001.WI,万得全A,2007/12/20,3571.45,3635.92,3567.7,3629.83,129842.99,8280932800
881001.WI,万得全A,2007/12/21,3629.83,3679.47,3613.85,3678.52,152392.37,9514597600
881001.WI,万得全A,2007/12/24,3678.52,3773.5,3678.52,3749.9,207967.66,12348199200
881001.WI,万得全A,2007/12/25,3749.9,3775.72,3731.84,3763.88,165555.68,10047436800
881001.WI,万得全A,2007/12/26,3763.88,3812.29,3758.82,3812.05,183740.02,10949504000
881001.WI,万得全A,2007/12/27,3812.05,3877.46,3812.05,3874.97,223271.55,12897228800
881001.WI,万得全A,2007/12/28,3874.97,3889.53,3848.46,3858.8,195930.03,11210435200
881001.WI,万得全A,2008/1/2,3858.8,3929.42,3834.97,3919.58,201071.57,11398797600
881001.WI,万得全A,2008/1/3,3919.58,3962.56,3897.12,3962.21,259477.01,14772569600
881001.WI,万得全A,2008/1/4,3962.21,4004.6,3953.5,3996.68,225242.78,12168844000
881001.WI,万得全A,2008/1/7,3996.68,4061.98,3977.75,4054.11,249293.98,13723137600
881001.WI,万得全A,2008/1/8,4054.11,4084.93,3978.05,4008.65,280599.94,15258457600
881001.WI,万得全A,2008/1/9,4008.65,4085.47,3983.94,4085.16,212214.54,11572832000
881001.WI,万得全A,2008/1/10,4085.16,4146.22,4085.16,4119.81,266381.25,14430945600
881001.WI,万得全A,2008/1/11,4119.81,4135.37,4082.4,4132.44,230088.7,12691631200
881001.WI,万得全A,2008/1/14,4132.44,4178.25,4123.91,4165.58,214855.26,11748600000
881001.WI,万得全A,2008/1/15,4165.58,4189.76,4123.7,4160.52,234963.23,12545546400
881001.WI,万得全A,2008/1/16,4160.52,4160.52,4040.81,4050.74,249325.52,13708310400
881001.WI,万得全A,2008/1/17,4050.74,4077,3844.87,3952.14,267805.22,14948377600
881001.WI,万得全A,2008/1/18,3952.14,3989.35,3909.86,3987.59,185130.58,10617968000
881001.WI,万得全A,2008/1/21,3987.59,4002.64,3786.45,3802.39,202301.54,11626471200
881001.WI,万得全A,2008/1/22,3802.39,3802.39,3481.47,3508.3,234236.45,13717801600
881001.WI,万得全A,2008/1/23,3508.3,3670.77,3493.95,3670.35,216937.31,13194367200
881001.WI,万得全A,2008/1/24,3670.35,3764.84,3650.19,3731.35,228315.17,13493510400
881001.WI,万得全A,2008/1/25,3731.35,3789.54,3698.47,3760.36,202269.33,11796341600
881001.WI,万得全A,2008/1/28,3760.36,3760.36,3489.88,3504.64,168344.75,10493096000
881001.WI,万得全A,2008/1/29,3504.64,3588.56,3477.66,3537.81,119476.94,7417677600
881001.WI,万得全A,2008/1/30,3537.81,3610.75,3436.48,3516.35,139355.9,8196848800
881001.WI,万得全A,2008/1/31,3516.35,3531.62,3427.89,3430.94,114879.22,6724576000
881001.WI,万得全A,2008/2/1,3430.94,3452.33,3248.33,3357.75,127273.57,8036539200
881001.WI,万得全A,2008/2/4,3357.75,3629.3,3357.75,3629.15,157370.77,8944661600
881001.WI,万得全A,2008/2/5,3629.15,3664.89,3578.19,3622.16,135752.18,7665347200
881001.WI,万得全A,2008/2/13,3622.16,3622.16,3535.18,3562.4,89757.22,5383050800
881001.WI,万得全A,2008/2/14,3562.4,3636.72,3562.4,3616.68,85721.22,5173277200
881001.WI,万得全A,2008/2/15,3616.68,3616.68,3523.8,3577.85,100226.19,6080889200
881001.WI,万得全A,2008/2/18,3577.85,3684.47,3577.85,3661.76,140467.82,8324254400
881001.WI,万得全A,2008/2/19,3661.76,3738.12,3647.7,3738.12,158682.7,9176141600
881001.WI,万得全A,2008/2/20,3738.12,3764.29,3664.86,3670.7,176338.03,10032212000
881001.WI,万得全A,2008/2/21,3670.7,3694.25,3595.36,3663.25,153908.06,9234063200
881001.WI,万得全A,2008/2/22,3663.25,3663.25,3502.46,3548.25,165826.66,9984023200
881001.WI,万得全A,2008/2/25,3548.25,3565.74,3415.12,3422.17,137582.78,8464328000
881001.WI,万得全A,2008/2/26,3422.17,3532.12,3334.73,3426,137364.98,8209083200
881001.WI,万得全A,2008/2/27,3426,3525.85,3417.25,3513.68,123425.93,7418075200
881001.WI,万得全A,2008/2/28,3513.68,3541.9,3475.55,3505.63,115102.51,7073859200
881001.WI,万得全A,2008/2/29,3505.63,3549.69,3490.66,3548.42,116616.94,7173881600
881001.WI,万得全A,2008/3/3,3548.42,3645.97,3507.17,3639.89,186736.18,11417612000
881001.WI,万得全A,2008/3/4,3639.89,3670.06,3558.26,3567.65,205127.92,12855178400
881001.WI,万得全A,2008/3/5,3567.65,3583.42,3469.68,3552.11,176173.25,11330427200
881001.WI,万得全A,2008/3/6,3552.11,3634.14,3537.35,3591.29,200879.49,12791708800
881001.WI,万得全A,2008/3/7,3591.29,3591.29,3516.85,3532.45,140424.38,8600452800
881001.WI,万得全A,2008/3/10,3532.45,3532.45,3378.36,3398.18,128371.55,8071212800
881001.WI,万得全A,2008/3/11,3398.18,3413.38,3314.34,3413.38,117620.18,7385961600
881001.WI,万得全A,2008/3/12,3413.38,3493.75,3315.42,3315.59,128829.53,8123448800
881001.WI,万得全A,2008/3/13,3315.59,3315.59,3159.75,3219.69,140767.39,9105546400
881001.WI,万得全A,2008/3/14,3219.69,3230.82,3143.67,3190.19,94323.05,6000460800
881001.WI,万得全A,2008/3/17,3190.19,3190.19,3015.83,3019.12,108867.06,7236260000
881001.WI,万得全A,2008/3/18,3019.12,3040.27,2808.14,2853.3,117374.05,8405863200
881001.WI,万得全A,2008/3/19,2853.3,3000.63,2853.3,2953.21,133937.4,9139979200
881001.WI,万得全A,2008/3/20,2953.21,3074.83,2787.36,3042.59,159220.94,10773518400
881001.WI,万得全A,2008/3/21,3042.59,3102.86,3014.15,3068.45,144673.25,9566856000
881001.WI,万得全A,2008/3/24,3068.45,3116.88,2952.52,2952.52,131259.02,8655066400
881001.WI,万得全A,2008/3/25,2952.52,3007.5,2871.2,2987,115988.04,7783712000
881001.WI,万得全A,2008/3/26,2987,3053.06,2968.2,2989.11,106430.75,6852035200
881001.WI,万得全A,2008/3/27,2989.11,2989.11,2852.67,2855.08,113868.86,7938779200
881001.WI,万得全A,2008/3/28,2855.08,2977.43,2779.89,2971.61,132864.44,9173450400
881001.WI,万得全A,2008/3/31,2971.61,2971.61,2865.67,2870.12,99069.88,6920315200
881001.WI,万得全A,2008/4/1,2870.12,2885.43,2690.02,2700.41,110848.71,8132456800
881001.WI,万得全A,2008/4/2,2700.41,2773.4,2616,2650.1,122921.57,9233396000
881001.WI,万得全A,2008/4/3,2650.1,2735.28,2579.28,2720.62,96658.51,7351009600
881001.WI,万得全A,2008/4/7,2720.62,2873.96,2669.48,2868.78,123668.22,8805947200
881001.WI,万得全A,2008/4/8,2868.78,2935.97,2850.88,2906.47,138172.83,9586917600
881001.WI,万得全A,2008/4/9,2906.47,2923.83,2753.88,2753.93,122934.37,8948103200
881001.WI,万得全A,2008/4/10,2753.93,2809.91,2693.95,2809.7,93574.58,6976255200
881001.WI,万得全A,2008/4/11,2809.7,2865.62,2809.7,2837.76,89968.77,6527385200
881001.WI,万得全A,2008/4/14,2837.76,2837.76,2647.33,2655.08,100985.03,7488783200
881001.WI,万得全A,2008/4/15,2655.08,2703.95,2577.04,2703.74,89822.96,6692318800
881001.WI,万得全A,2008/4/16,2703.74,2704.74,2629.12,2638.06,80275.78,5952024000
881001.WI,万得全A,2008/4/17,2638.06,2684.58,2527.38,2562.34,84077.01,6375571600
881001.WI,万得全A,2008/4/18,2562.34,2562.34,2457.12,2465.61,78936.27,6302217600
881001.WI,万得全A,2008/4/21,2465.61,2643.68,2430.3,2461.76,116311.54,8784171200
881001.WI,万得全A,2008/4/22,2461.76,2472.89,2341.91,2468.02,87215.42,7170232000
881001.WI,万得全A,2008/4/23,2468.02,2592.82,2429.8,2581.88,120902.69,9388521600
881001.WI,万得全A,2008/4/24,2581.88,2821.03,2581.88,2816.53,264303.54,19810835200
881001.WI,万得全A,2008/4/25,2816.53,2916.34,2787.03,2833.72,251605.95,17331873600
881001.WI,万得全A,2008/4/28,2833.72,2833.72,2770.78,2789.92,159577.15,11088450400
881001.WI,万得全A,2008/4/29,2789.92,2835.5,2770.9,2820.22,143756.54,9832637600
881001.WI,万得全A,2008/4/30,2820.22,2954.29,2820.22,2946.69,221421.22,15248588800
881001.WI,万得全A,2008/5/5,2946.69,3023.78,2946.69,3019.1,213868.35,14591160000
881001.WI,万得全A,2008/5/6,3019.1,3037.66,2955.38,2992.92,211484.18,14324806400
881001.WI,万得全A,2008/5/7,2992.92,3014.19,2854.83,2854.83,194674.56,13287770400
881001.WI,万得全A,2008/5/8,2854.83,2931.41,2813.07,2930.98,154305.63,10760942400
881001.WI,万得全A,2008/5/9,2930.98,2967.7,2849.7,2906.21,189920.67,12894084800
881001.WI,万得全A,2008/5/12,2906.21,2969.05,2829.53,2936.92,172790.13,11864043200
881001.WI,万得全A,2008/5/13,2936.92,2950.67,2845.91,2909.44,189616.22,13944648000
881001.WI,万得全A,2008/5/14,2909.44,2992,2902.5,2991.95,188406.06,13488899200
881001.WI,万得全A,2008/5/15,2991.95,3037.31,2970.18,2970.18,174615.23,12681116800
881001.WI,万得全A,2008/5/16,2970.18,2993.24,2910.6,2951.61,138642.58,9805598400
881001.WI,万得全A,2008/5/19,2951.61,2955.4,2900.18,2936.88,107043.19,7620554400
881001.WI,万得全A,2008/5/20,2936.88,2959.91,2770.63,2780.87,138579.57,10212846400
881001.WI,万得全A,2008/5/21,2780.87,2850.46,2691.19,2836.79,147304.27,11249238400
881001.WI,万得全A,2008/5/22,2836.79,2845.02,2781.39,2789.87,141728.13,10481952800
881001.WI,万得全A,2008/5/23,2789.87,2810.08,2727.01,2767.64,116185.1,9054558400
881001.WI,万得全A,2008/5/26,2767.64,2767.64,2681.15,2683.12,103105.56,7993964800
881001.WI,万得全A,2008/5/27,2683.12,2706.22,2662.37,2695.86,83013.01,6372279200
881001.WI,万得全A,2008/5/28,2695.86,2785.56,2685.43,2770.4,102742.4,7739235200
881001.WI,万得全A,2008/5/29,2770.4,2773.95,2702.35,2702.97,101106.74,7674447200
881001.WI,万得全A,2008/5/30,2702.97,2733.13,2682.77,2724.31,97030.54,7242328800
881001.WI,万得全A,2008/6/2,2724.31,2758.5,2703.68,2742.65,92149.76,7265948800
881001.WI,万得全A,2008/6/3,2742.65,2750.98,2710.34,2730.22,99531.91,7989062400
881001.WI,万得全A,2008/6/4,2730.22,2730.22,2656.99,2682.01,88005.9,7038328000
881001.WI,万得全A,2008/6/5,2682.01,2682.71,2641.68,2659.45,75777.58,5954022800
881001.WI,万得全A,2008/6/6,2659.45,2675.02,2630.33,2643.92,66253.79,5302077600
881001.WI,万得全A,2008/6/10,2643.92,2643.92,2413.93,2425.6,89126.69,7448081600
881001.WI,万得全A,2008/6/11,2425.6,2425.6,2339.08,2372.78,81258.18,7015598400
881001.WI,万得全A,2008/6/12,2372.78,2379.74,2289.48,2335.42,84967.96,7306083200
881001.WI,万得全A,2008/6/13,2335.42,2354.5,2250.07,2252.73,68294.06,6154589200
881001.WI,万得全A,2008/6/16,2252.73,2274.86,2191.62,2229.86,66004.62,6145008800
881001.WI,万得全A,2008/6/17,2229.86,2248.5,2125.27,2139.34,67939.42,6626916400
881001.WI,万得全A,2008/6/18,2139.34,2262.31,2075.83,2250.97,103660.05,9949318400
881001.WI,万得全A,2008/6/19,2250.97,2250.97,2081.23,2083.82,89169.28,8517152000
881001.WI,万得全A,2008/6/20,2083.82,2211.04,2022.57,2139.81,114454.61,10830866400
881001.WI,万得全A,2008/6/23,2139.81,2139.81,2081.22,2094.62,63017.72,6150255600
881001.WI,万得全A,2008/6/24,2094.62,2155.46,2081.63,2144.99,74464.35,7222636800
881001.WI,万得全A,2008/6/25,2144.99,2241.21,2134.97,2238.5,101461.56,9812914400
881001.WI,万得全A,2008/6/26,2238.5,2274.04,2209.32,2252.17,107548.89,10179259200
881001.WI,万得全A,2008/6/27,2252.17,2252.17,2102.08,2122.64,96465.36,9375396800
881001.WI,万得全A,2008/6/30,2122.64,2139.67,2076.17,2113.66,62249.17,5870597600
881001.WI,万得全A,2008/7/1,2113.66,2125.9,2047.23,2053.75,64817.36,6124554800
881001.WI,万得全A,2008/7/2,2053.75,2096.56,2040.63,2064.21,66438.25,6184432800
881001.WI,万得全A,2008/7/3,2064.21,2153.15,2006.09,2122.07,113394.54,10489573600
881001.WI,万得全A,2008/7/4,2122.07,2141.5,2093.86,2112.76,95587.59,8834832000
881001.WI,万得全A,2008/7/7,2112.76,2222.42,2112.76,2221.67,125070.66,11795132800
881001.WI,万得全A,2008/7/8,2221.67,2256.86,2188.49,2240.62,133533.44,12335612800
881001.WI,万得全A,2008/7/9,2240.62,2318.77,2240.62,2318.77,160772.96,14940753600
881001.WI,万得全A,2008/7/10,2318.77,2349.77,2270.66,2283.74,154252.13,14199264000
881001.WI,万得全A,2008/7/11,2283.74,2294.16,2235.33,2268.88,109248.17,10205369600
881001.WI,万得全A,2008/7/14,2268.88,2303.68,2242.95,2294.52,93069.18,8583576800
881001.WI,万得全A,2008/7/15,2294.52,2311.45,2204.81,2210.15,117510.2,11112911200
881001.WI,万得全A,2008/7/16,2210.15,2210.15,2088.43,2122.23,94403.05,9399212800
881001.WI,万得全A,2008/7/17,2122.23,2176.02,2093.33,2103.28,81256.47,7968168800
881001.WI,万得全A,2008/7/18,2103.28,2181.03,2077.94,2178.18,90002.15,8726909600
881001.WI,万得全A,2008/7/21,2178.18,2257.88,2153.6,2253.71,106838.09,10195001600
881001.WI,万得全A,2008/7/22,2253.71,2272.81,2240.46,2252.37,99893.65,9582347200
881001.WI,万得全A,2008/7/23,2252.37,2279.16,2234.43,2237.75,98148.21,9460559200
881001.WI,万得全A,2008/7/24,2237.75,2306.46,2237.75,2304.06,115999.4,10926154400
881001.WI,万得全A,2008/7/25,2304.06,2304.06,2261.57,2279.15,100126.77,9745807200
881001.WI,万得全A,2008/7/28,2279.15,2320.96,2279.15,2302.46,99901.09,9653836800
881001.WI,万得全A,2008/7/29,2302.46,2302.46,2240.11,2257.5,91036.66,9028970400
881001.WI,万得全A,2008/7/30,2257.5,2292.47,2228.72,2244.2,76722.34,7667672800
881001.WI,万得全A,2008/7/31,2244.2,2254.01,2177.55,2178.04,68810.25,7061113600
881001.WI,万得全A,2008/8/1,2178.04,2226.99,2136.33,2208.05,77808.63,7681617600
881001.WI,万得全A,2008/8/4,2208.05,2208.05,2153.21,2156.82,59453.29,5817640000
881001.WI,万得全A,2008/8/5,2156.82,2170.65,2097.67,2103.74,67542.71,6727391200
881001.WI,万得全A,2008/8/6,2103.74,2137,2083.71,2115.16,63575.04,6266055600
881001.WI,万得全A,2008/8/7,2115.16,2133.94,2087.91,2118.14,57585.36,5824442400
881001.WI,万得全A,2008/8/8,2118.14,2118.14,1999.92,2004.9,70637.6,7370820000
881001.WI,万得全A,2008/8/11,2004.9,2004.9,1878.4,1888.03,61917.22,7056218400
881001.WI,万得全A,2008/8/12,1888.03,1895.02,1848.3,1871.21,48554.82,5694043600
881001.WI,万得全A,2008/8/13,1871.21,1885.14,1808.05,1868.96,53822.97,6266505600
881001.WI,万得全A,2008/8/14,1868.96,1884.78,1844.87,1870.96,43773.22,4904477600
881001.WI,万得全A,2008/8/15,1870.96,1896.78,1847.94,1872.62,42328.56,4802619200
881001.WI,万得全A,2008/8/18,1872.62,1872.62,1761.64,1761.85,45093.69,5511186400
881001.WI,万得全A,2008/8/19,1761.85,1792.56,1729.93,1787.89,41213.08,5513662000
881001.WI,万得全A,2008/8/20,1787.89,1928.64,1759.23,1927.18,86137.73,10606635200
881001.WI,万得全A,2008/8/21,1927.18,1930.15,1854.2,1858.38,77754.18,9088358400
881001.WI,万得全A,2008/8/22,1858.38,1858.38,1791.98,1825.98,53371.21,6614972000
881001.WI,万得全A,2008/8/25,1825.98,1852.76,1802.74,1824.49,40357.98,4944047600
881001.WI,万得全A,2008/8/26,1824.49,1824.49,1739.76,1760.4,46825.07,6010025600
881001.WI,万得全A,2008/8/27,1760.4,1786.05,1725.55,1755.55,46780.4,5828900000
881001.WI,万得全A,2008/8/28,1755.55,1778.88,1746.47,1760.8,41454.06,4999920000
881001.WI,万得全A,2008/8/29,1760.8,1824.73,1760.8,1805.57,55621.5,6865127200
881001.WI,万得全A,2008/9/1,1805.57,1805.57,1737.11,1748.12,42769.6,5343148000
881001.WI,万得全A,2008/9/2,1748.12,1756.45,1717.11,1738.81,38503.96,5034081200
881001.WI,万得全A,2008/9/3,1738.81,1747.96,1694.04,1716.3,48481.89,6320508800
881001.WI,万得全A,2008/9/4,1716.3,1736.33,1695.78,1721.21,38368.26,5082079200
881001.WI,万得全A,2008/9/5,1721.21,1721.21,1658.37,1662.07,41501.7,5685604800
881001.WI,万得全A,2008/9/8,1662.07,1672.07,1602.52,1608.12,40448.28,5565154400
881001.WI,万得全A,2008/9/9,1608.12,1627.37,1595.81,1618.45,32171.47,4521037200
881001.WI,万得全A,2008/9/10,1618.45,1652.45,1591.03,1625.16,40949.29,5560725600
881001.WI,万得全A,2008/9/11,1625.16,1627.06,1575.78,1579.81,38590.56,5210128800
881001.WI,万得全A,2008/9/12,1579.81,1602.48,1575.27,1582.63,32580.96,4414393200
881001.WI,万得全A,2008/9/16,1582.63,1582.63,1523.23,1533.52,47879.17,6610117200
881001.WI,万得全A,2008/9/17,1533.52,1540.22,1481.98,1486.52,44959.76,6450330800
881001.WI,万得全A,2008/9/18,1486.52,1486.52,1384.94,1453.39,61665.32,9368297600
881001.WI,万得全A,2008/9/19,1453.39,1590.33,1453.39,1590.33,65168.07,8937641600
881001.WI,万得全A,2008/9/22,1590.33,1731.19,1590.33,1679.58,156276.54,19316456000
881001.WI,万得全A,2008/9/23,1679.58,1679.58,1599.02,1601.71,105557.66,13543028800
881001.WI,万得全A,2008/9/24,1601.71,1618.85,1552.19,1618.7,68354.26,8968368000
881001.WI,万得全A,2008/9/25,1618.7,1695.91,1618.7,1675.39,116649.78,14379377600
881001.WI,万得全A,2008/9/26,1675.39,1696.75,1650.17,1686.1,94275.88,11421685600
881001.WI,万得全A,2008/10/6,1686.1,1686.1,1608.17,1608.19,70021.86,8960706400
881001.WI,万得全A,2008/10/7,1608.19,1616.28,1536.35,1593.7,65713.92,8135205600
881001.WI,万得全A,2008/10/8,1593.7,1593.7,1525,1540.75,56479.61,7225445600
881001.WI,万得全A,2008/10/9,1540.75,1571.43,1520.97,1521.58,52138,6699455600
881001.WI,万得全A,2008/10/10,1521.58,1521.58,1433.26,1445.9,54438.99,7744835200
881001.WI,万得全A,2008/10/13,1445.9,1497.36,1393.77,1497.36,58055.89,8042268800
881001.WI,万得全A,2008/10/14,1497.36,1550.93,1456.82,1456.82,74890.45,9946182400
881001.WI,万得全A,2008/10/15,1456.82,1456.82,1426.35,1443.65,42666.38,6122549600
881001.WI,万得全A,2008/10/16,1443.65,1443.65,1370.72,1371.41,51748.36,7778464800
881001.WI,万得全A,2008/10/17,1371.41,1393.79,1361.79,1382.61,38480.57,5894170800
881001.WI,万得全A,2008/10/20,1382.61,1430.93,1361.61,1428.95,46883,6857330400
881001.WI,万得全A,2008/10/21,1428.95,1452.64,1417.99,1418.55,57091.07,8343423200
